Plate_Barcode,Well_Position,Batch_Id,Concentration_mg_mL,Concentration_ug_mL,Concentration_mM,Concentration_uM,Volume_uL,Volume_nL,Solvent,Formula_Weight,Molecular_Weight
S-B-REPO1_2025-004-1,I12,BRD-K00004210-045-01-9,3.254446,3254.446,10.0,10000.0,0.04,40,DMSO,325.4446,325.204179113
S-B-REPO1_2025-004-1,I13,BRD-A49838158-001-02-9,2.803178,2803.178,10.0,10000.0,0.04,40,DMSO,280.3178,280.109944378
S-B-REPO1_2025-004-1,I14,BRD-K10706131-046-06-9,4.004235,4004.235,10.0,10000.0,0.04,40,DMSO,400.4235,250.168127958
S-B-REPO1_2025-004-1,I15,BRD-K05355328-001-03-9,3.834475,3834.475,10.0,10000.0,0.04,40,DMSO,383.4475,383.206973079
S-B-REPO1_2025-004-1,I16,BRD-K15262564-001-16-8,5.006222,5006.222,10.0,10000.0,0.04,40,DMSO,500.6222,500.298533006
S-B-REPO1_2025-004-1,I17,BRD-K00003630-001-01-9,3.87711,3877.11,10.0,10000.0,0.04,40,DMSO,387.711,385.981416859
S-B-REPO1_2025-004-1,I18,BRD-K60770992-066-27-9,4.10594,4105.94,10.0,10000.0,0.04,40,DMSO,410.594,314.181669532
S-B-REPO1_2025-004-1,I19,BRD-M54096567-001-05-0,2.19145,2191.45,10.0,10000.0,0.04,40,DMSO,219.145,219.048072413
S-B-REPO1_2025-004-1,I20,BRD-A47494775-003-11-3,3.87898,3878.98,10.0,10000.0,0.04,40,DMSO,387.898,351.204573043
S-B-REPO1_2025-004-1,I21,BRD-K74514084-001-11-9,4.37518,4375.18,10.0,10000.0,0.04,40,DMSO,437.518,437.163393705
S-B-REPO1_2025-004-1,I22,BRD-A26384407-001-25-1,3.38766,3387.66,10.0,10000.0,0.04,40,DMSO,338.766,338.012805247
S-B-REPO1_2025-004-1,I23,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,I24,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,J01,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,J02,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,J03,BRD-K18194590-003-09-9,1.9972,1997.2,10.0,10000.0,0.04,40,DMSO,199.72,163.136099549
S-B-REPO1_2025-004-1,J04,BRD-K20168442-004-07-1,6.38739,6387.39,10.0,10000.0,0.04,40,DMSO,638.739,557.431833322
S-B-REPO1_2025-004-1,J05,BRD-K18131774-001-22-9,2.58317,2583.17,10.0,10000.0,0.04,40,DMSO,258.317,258.013283576
S-B-REPO1_2025-004-1,J06,BRD-K01826763-001-18-9,4.155656,4155.656,10.0,10000.0,0.04,40,DMSO,415.5656,415.272258677
S-B-REPO1_2025-004-1,J07,BRD-K37688416-001-15-9,3.88845,3888.45,10.0,10000.0,0.04,40,DMSO,388.845,388.118984877
S-B-REPO1_2025-004-1,J08,BRD-K61496577-001-20-2,4.104515,4104.515,10.0,10000.0,0.04,40,DMSO,410.4515,410.190480416
S-B-REPO1_2025-004-1,J09,BRD-A51497544-001-01-4,3.624432,3624.432,10.0,10000.0,0.04,40,DMSO,362.4432,362.190674961
S-B-REPO1_2025-004-1,J10,BRD-K11612998-001-26-9,4.044966,4044.966,10.0,10000.0,0.04,40,DMSO,404.4966,404.219888756
S-B-REPO1_2025-004-1,J11,BRD-K01826546-001-05-9,2.93363,2933.63,10.0,10000.0,0.04,40,DMSO,293.363,293.152812245
S-B-REPO1_2025-004-1,J12,BRD-A97730597-003-11-5,2.9782,2978.2,10.0,10000.0,0.04,40,DMSO,297.82,261.172878985
S-B-REPO1_2025-004-1,J13,BRD-K19706299-236-02-9,4.145108,4145.108,10.0,10000.0,0.04,40,DMSO,414.5108,390.240624198
S-B-REPO1_2025-004-1,J14,BRD-A44008656-036-24-1,3.884574,3884.574,10.0,10000.0,0.04,40,DMSO,388.4574,270.173213336
S-B-REPO1_2025-004-1,J15,BRD-K27062708-001-23-1,3.80864,3808.64,10.0,10000.0,0.04,40,DMSO,380.864,380.117922245
S-B-REPO1_2025-004-1,J16,BRD-K96874295-015-01-0,12.423466,12423.466389,10.000037,10000.036535,0.04,40,DMSO,1242.3421,1181.573025571
S-B-REPO1_2025-004-1,J17,BRD-K60237333-001-28-9,1.231094,1231.094,10.0,10000.0,0.04,40,DMSO,123.1094,123.032028409
S-B-REPO1_2025-004-1,J18,BRD-K13032584-003-22-9,2.5776,2577.6,10.0,10000.0,0.04,40,DMSO,257.76,221.152812245
S-B-REPO1_2025-004-1,J19,BRD-K28494619-001-31-9,2.53278,2532.78,10.0,10000.0,0.04,40,DMSO,253.278,253.052111923
S-B-REPO1_2025-004-1,J20,BRD-A99949740-236-04-6,5.40545,5405.45,10.0,10000.0,0.04,40,DMSO,540.545,517.163118933
S-B-REPO1_2025-004-1,J21,BRD-K84091759-001-07-1,4.40454,4404.54,10.0,10000.0,0.04,40,DMSO,440.454,440.159688536
S-B-REPO1_2025-004-1,J22,BRD-A40777960-001-05-9,1.191192,1191.192,10.0,10000.0,0.04,40,DMSO,119.1192,119.058243159
S-B-REPO1_2025-004-1,J23,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,J24,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,K01,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,K02,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,K03,BRD-K15231341-001-01-5,4.767315,4767.315,10.0,10000.0,0.04,40,DMSO,476.7315,476.386560152
S-B-REPO1_2025-004-1,K04,BRD-K30764557-001-01-5,8.980417,8980.417,10.0,10000.0,0.04,40,DMSO,898.0417,897.472199851
S-B-REPO1_2025-004-1,K05,BRD-K05619559-001-17-9,4.675145,4675.145,10.0,10000.0,0.04,40,DMSO,467.5145,467.259127807
S-B-REPO1_2025-004-1,K06,BRD-A16700644-003-04-4,3.37841,3378.41,10.0,10000.0,0.04,40,DMSO,337.841,301.167793607
S-B-REPO1_2025-004-1,K07,BRD-K39974922-001-05-9,4.26853,4268.53,10.0,10000.0,0.04,40,DMSO,426.853,426.109482823
S-B-REPO1_2025-004-1,K08,BRD-A55469827-001-08-9,1.822164,1822.164,10.0,10000.0,0.04,40,DMSO,182.2164,182.094294314
S-B-REPO1_2025-004-1,K09,BRD-K70264088-001-17-9,4.286041,4286.041,10.0,10000.0,0.04,40,DMSO,428.6041,428.292659768
S-B-REPO1_2025-004-1,K10,BRD-K65781196-001-06-9,4.83951,4839.51,10.0,10000.0,0.04,40,DMSO,483.951,483.17856544
S-B-REPO1_2025-004-1,K11,BRD-K00519864-341-04-9,3.824531,3824.531,10.0,10000.0,0.04,40,DMSO,382.4531,328.211055404
S-B-REPO1_2025-004-1,K12,BRD-K71059170-341-02-5,5.07495,5074.95,10.0,10000.0,0.04,40,DMSO,507.495,453.041289239
S-B-REPO1_2025-004-1,K13,BRD-M15413738-326-05-0,8.77825,8778.25,10.0,10000.0,0.04,40,DMSO,877.825,583.281319811
S-B-REPO1_2025-004-1,K14,BRD-K94266545-001-25-9,2.001521,2001.521,10.0,10000.0,0.04,40,DMSO,200.1521,200.054554764
S-B-REPO1_2025-004-1,K15,BRD-K01826510-300-08-9,4.47826,4478.26,10.0,10000.0,0.04,40,DMSO,447.826,374.176105825
S-B-REPO1_2025-004-1,K16,BRD-A01593789-001-03-1,4.04927,4049.27,10.0,10000.0,0.04,40,DMSO,404.927,404.175437123
S-B-REPO1_2025-004-1,K17,BRD-A09735281-001-05-9,5.196767,5196.767,10.0,10000.0,0.04,40,DMSO,519.6767,519.342069575
S-B-REPO1_2025-004-1,K18,BRD-A75935363-344-05-8,12.45495,12454.95,10.0,10000.0,0.04,40,DMSO,1245.495,928.508525778
S-B-REPO1_2025-004-1,K19,BRD-K00005140-065-03-9,7.50785,7507.85,10.0,10000.0,0.04,40,DMSO,750.785,652.351739832
S-B-REPO1_2025-004-1,K20,BRD-A92177080-001-02-1,4.344977,4344.977,10.0,10000.0,0.04,40,DMSO,434.4977,434.210466929
S-B-REPO1_2025-004-1,K21,BRD-K97197005-001-03-2,3.104299,3104.299,10.0,10000.0,0.04,40,DMSO,310.4299,310.193280076
S-B-REPO1_2025-004-1,K22,BRD-A78341343-001-01-6,3.90354,3903.54,10.0,10000.0,0.04,40,DMSO,390.354,390.140015726
S-B-REPO1_2025-004-1,K23,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,K24,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,L01,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,L02,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,L03,BRD-K93460210-001-27-9,2.56091,2560.91,10.0,10000.0,0.04,40,DMSO,256.091,255.007850663
S-B-REPO1_2025-004-1,L04,BRD-K81528515-001-15-9,5.295158,5295.158,10.0,10000.0,0.04,40,DMSO,529.5158,529.183792976
S-B-REPO1_2025-004-1,L05,BRD-K49372556-001-04-1,3.39342,3393.42,10.0,10000.0,0.04,40,DMSO,339.342,339.110672659
S-B-REPO1_2025-004-1,L06,BRD-A06426627-001-03-5,4.07638,4076.38,10.0,10000.0,0.04,40,DMSO,407.638,405.979108673
S-B-REPO1_2025-004-1,L07,BRD-K13800121-001-01-5,3.70422,3704.22,10.0,10000.0,0.04,40,DMSO,370.422,370.098727764
S-B-REPO1_2025-004-1,L08,BRD-A24397426-001-10-4,3.603794,3603.794,10.0,10000.0,0.04,40,DMSO,360.3794,360.148535375
S-B-REPO1_2025-004-1,L09,BRD-K73237276-001-02-9,4.166365,4166.365,10.0,10000.0,0.04,40,DMSO,416.6365,416.329045274
S-B-REPO1_2025-004-1,L10,BRD-M10279501-065-05-9,14.88785,14887.85,10.0,10000.0,0.04,40,DMSO,1488.785,1389.901796073
S-B-REPO1_2025-004-1,L11,BRD-K71075093-001-16-9,1.552804,1552.804,10.0,10000.0,0.04,40,DMSO,155.2804,155.167399677
S-B-REPO1_2025-004-1,L12,BRD-K22556255-001-08-9,4.265533,4265.533,10.0,10000.0,0.04,40,DMSO,426.5533,426.241961602
S-B-REPO1_2025-004-1,L13,BRD-A33447119-001-15-9,3.15347,3153.47,10.0,10000.0,0.04,40,DMSO,315.347,315.067761987
S-B-REPO1_2025-004-1,L14,BRD-K26634012-001-03-1,8.69133,8691.33,10.0,10000.0,0.04,40,DMSO,869.133,868.566040656
S-B-REPO1_2025-004-1,L15,BRD-A85667082-001-14-9,6.06771,6067.71,10.0,10000.0,0.04,40,DMSO,606.771,606.316607085
S-B-REPO1_2025-004-1,L16,BRD-K49880111-236-11-8,4.46453,4464.53,10.0,10000.0,0.04,40,DMSO,446.453,423.055876671
S-B-REPO1_2025-004-1,L17,BRD-K46654563-238-02-9,4.71646,4716.46,10.0,10000.0,0.04,40,DMSO,471.646,429.106849609
S-B-REPO1_2025-004-1,L18,BRD-K33425534-001-13-9,2.964034,2964.034,10.0,10000.0,0.04,40,DMSO,296.4034,296.177630012
S-B-REPO1_2025-004-1,L19,BRD-K40407248-001-04-9,12.70274,12702.74,10.0,10000.0,0.04,40,DMSO,1270.274,1269.438350313
S-B-REPO1_2025-004-1,L20,BRD-K86307448-001-29-9,1.361115,1361.115,10.0,10000.0,0.04,40,DMSO,136.1115,136.03851077
S-B-REPO1_2025-004-1,L21,BRD-A01078468-001-14-8,2.703661,2703.661,10.0,10000.0,0.04,40,DMSO,270.3661,270.161979948
S-B-REPO1_2025-004-1,L22,BRD-K97058489-454-01-6,7.38274,7382.74,10.0,10000.0,0.04,40,DMSO,738.274,547.17685088
S-B-REPO1_2025-004-1,L23,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,L24,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,M01,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,M02,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,M03,BRD-K00003609-001-01-9,3.90354,3903.54,10.0,10000.0,0.04,40,DMSO,390.354,390.140015726
S-B-REPO1_2025-004-1,M04,BRD-K00003240-300-01-9,5.585554,5585.554,10.0,10000.0,0.04,40,DMSO,558.5554,558.212592193
S-B-REPO1_2025-004-1,M05,BRD-K44353683-001-13-9,3.174226,3174.226,10.0,10000.0,0.04,40,DMSO,317.4226,317.199093735
S-B-REPO1_2025-004-1,M06,BRD-K73504359-001-01-3,21.802853,21802.853,10.0,10000.0,0.04,40,DMSO,2180.2853,2178.985813062
S-B-REPO1_2025-004-1,M07,BRD-K90333595-066-24-9,2.813523,2813.523,10.0,10000.0,0.04,40,DMSO,281.3523,281.152812245
S-B-REPO1_2025-004-1,M08,BRD-K90027121-003-01-7,2.79788,2797.88,10.0,10000.0,0.04,40,DMSO,279.788,243.160971628
S-B-REPO1_2025-004-1,M09,BRD-K52827117-001-04-9,5.344267,5344.267,10.0,10000.0,0.04,40,DMSO,534.4267,534.150187993
S-B-REPO1_2025-004-1,M10,BRD-A02759312-003-24-5,3.43889,3438.89,10.0,10000.0,0.04,40,DMSO,343.889,307.214743799
S-B-REPO1_2025-004-1,M11,BRD-K00003668-004-01-9,3.033529,3033.529,10.0,10000.0,0.04,40,DMSO,303.3529,303.147058165
S-B-REPO1_2025-004-1,M12,BRD-K81672972-234-15-9,4.75616,4756.16,10.0,10000.0,0.04,40,DMSO,475.616,354.240624198
S-B-REPO1_2025-004-1,M13,BRD-K01244426-323-14-9,4.77894,4778.94,10.0,10000.0,0.04,40,DMSO,477.894,435.065569098
S-B-REPO1_2025-004-1,M14,BRD-K29392254-236-05-9,2.432327,2432.327,10.0,10000.0,0.04,40,DMSO,243.2327,219.110672659
S-B-REPO1_2025-004-1,M15,BRD-K41256143-001-15-9,2.884244,2884.244,10.0,10000.0,0.04,40,DMSO,288.4244,288.20893014
S-B-REPO1_2025-004-1,M16,BRD-K37949327-001-09-9,2.060282,2060.282,10.0,10000.0,0.04,40,DMSO,206.0282,205.974525634
S-B-REPO1_2025-004-1,M17,BRD-K54759182-003-09-8,3.31903,3319.03,10.0,10000.0,0.04,40,DMSO,331.903,295.139470367
S-B-REPO1_2025-004-1,M18,BRD-A06390036-001-04-6,3.264326,3264.326,10.0,10000.0,0.04,40,DMSO,326.4326,326.199428086
S-B-REPO1_2025-004-1,M19,BRD-A53576514-048-14-3,4.615048,4615.048,10.0,10000.0,0.04,40,DMSO,461.5048,269.177964363
S-B-REPO1_2025-004-1,M20,BRD-A92439610-001-04-0,4.344977,4344.977,10.0,10000.0,0.04,40,DMSO,434.4977,434.210466929
S-B-REPO1_2025-004-1,M21,BRD-K82941592-238-06-9,5.23632,5236.32,10.0,10000.0,0.04,40,DMSO,523.632,481.168284538
S-B-REPO1_2025-004-1,M22,BRD-K71696703-001-07-9,2.481554,2481.554,10.0,10000.0,0.04,40,DMSO,248.1554,248.029643327
S-B-REPO1_2025-004-1,M23,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,M24,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,N01,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,N02,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,N03,BRD-K08252256-001-36-9,2.96149,2961.49,10.0,10000.0,0.04,40,DMSO,296.149,295.016684015
S-B-REPO1_2025-004-1,N04,BRD-K22662435-001-29-9,2.552306,2552.306,10.0,10000.0,0.04,40,DMSO,255.2306,255.096753929
S-B-REPO1_2025-004-1,N05,BRD-A33697453-008-03-9,4.55399,4553.99,10.0,10000.0,0.04,40,DMSO,455.399,454.067339376
S-B-REPO1_2025-004-1,N06,BRD-K36859431-300-02-3,3.14169,3141.69,10.0,10000.0,0.04,40,DMSO,314.169,241.117489371
S-B-REPO1_2025-004-1,N07,BRD-K72093121-001-19-9,2.672413,2672.413,10.0,10000.0,0.04,40,DMSO,267.2413,267.096753929
S-B-REPO1_2025-004-1,N08,BRD-A09722536-001-20-9,2.61086,2610.86,10.0,10000.0,0.04,40,DMSO,261.086,260.02481966
S-B-REPO1_2025-004-1,N09,BRD-A27370296-001-06-9,2.763707,2763.707,10.0,10000.0,0.04,40,DMSO,276.3707,276.172544634
S-B-REPO1_2025-004-1,N10,BRD-A67097164-001-26-9,2.61086,2610.86,10.0,10000.0,0.04,40,DMSO,261.086,260.02481966
S-B-REPO1_2025-004-1,N11,BRD-K00003604-315-01-9,4.755795,4755.795,10.0,10000.0,0.04,40,DMSO,475.5795,475.300598691
S-B-REPO1_2025-004-1,N12,BRD-K66412701-066-09-9,4.14405,4144.05,10.0,10000.0,0.04,40,DMSO,414.405,318.101585183
S-B-REPO1_2025-004-1,N13,BRD-K27515606-003-01-3,6.04096,6040.96,10.0,10000.0,0.04,40,DMSO,604.096,567.145754309
S-B-REPO1_2025-004-1,N14,BRD-A09761158-001-03-9,18.77642,18776.42,10.0,10000.0,0.04,40,DMSO,1877.642,1875.540932025
S-B-REPO1_2025-004-1,N15,BRD-K00673382-001-20-9,3.37445,3374.45,10.0,10000.0,0.04,40,DMSO,337.445,337.044934829
S-B-REPO1_2025-004-1,N16,BRD-K49384696-003-04-9,4.42998,4429.98,10.0,10000.0,0.04,40,DMSO,442.998,406.21375752
S-B-REPO1_2025-004-1,N17,BRD-K89704198-001-12-3,3.544427,3544.427,10.0,10000.0,0.04,40,DMSO,354.4427,354.194342708
S-B-REPO1_2025-004-1,N18,BRD-K00003286-001-01-9,3.803676,3803.676,10.0,10000.0,0.04,40,DMSO,380.3676,380.157243875
S-B-REPO1_2025-004-1,N19,BRD-A51831848-001-02-9,1.84492,1844.92,10.0,10000.0,0.04,40,DMSO,184.492,183.971433418
S-B-REPO1_2025-004-1,N20,BRD-K55930204-001-27-9,2.52268,2522.68,10.0,10000.0,0.04,40,DMSO,252.268,252.089877638
S-B-REPO1_2025-004-1,N21,BRD-K68867920-001-15-9,3.83507,3835.07,10.0,10000.0,0.04,40,DMSO,383.507,383.166747749
S-B-REPO1_2025-004-1,N22,BRD-K62310379-001-14-9,5.00571,5005.71,10.0,10000.0,0.04,40,DMSO,500.571,500.184429407
S-B-REPO1_2025-004-1,N23,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,N24,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,O01,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,O02,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,O03,BRD-A48430263-003-17-2,3.929,3929.0,10.0,10000.0,0.04,40,DMSO,392.9,356.119463206
S-B-REPO1_2025-004-1,O04,BRD-K57305459-001-01-4,5.748314,5748.314,10.0,10000.0,0.04,40,DMSO,574.8314,574.423339588
S-B-REPO1_2025-004-1,O05,BRD-K81326768-001-04-0,2.9173,2917.3,10.0,10000.0,0.04,40,DMSO,291.73,291.066221026
S-B-REPO1_2025-004-1,O06,BRD-K00004530-001-01-9,1.8023,1802.3,10.0,10000.0,0.04,40,DMSO,180.23,180.046966966
S-B-REPO1_2025-004-1,O07,BRD-K01827280-045-07-9,4.48533,4485.33,10.0,10000.0,0.04,40,DMSO,448.533,448.166807328
S-B-REPO1_2025-004-1,O08,BRD-K00405906-001-03-9,1.2611,1261.1,10.0,10000.0,0.04,40,DMSO,126.11,126.031694058
S-B-REPO1_2025-004-1,O09,BRD-K01825132-003-02-9,1.68622,1686.22,10.0,10000.0,0.04,40,DMSO,168.622,168.066555377
S-B-REPO1_2025-004-1,O10,BRD-A55468767-001-01-1,15.26736,15267.36,10.0,10000.0,0.04,40,DMSO,1526.736,1525.389918805
S-B-REPO1_2025-004-1,O11,BRD-K59983611-001-25-9,2.76311,2763.11,10.0,10000.0,0.04,40,DMSO,276.311,276.05686295
S-B-REPO1_2025-004-1,O12,BRD-A28856712-003-27-9,2.002795,2002.795,10.0,10000.0,0.04,40,DMSO,200.2795,200.131348522
S-B-REPO1_2025-004-1,O13,BRD-K38197229-001-29-9,3.64416,3644.16,10.0,10000.0,0.04,40,DMSO,364.416,364.10929245
S-B-REPO1_2025-004-1,O14,BRD-K81272440-236-14-9,3.382507,3382.507,10.0,10000.0,0.04,40,DMSO,338.2507,314.06511945
S-B-REPO1_2025-004-1,O15,BRD-K56940463-001-15-9,4.676434,4676.434,10.0,10000.0,0.04,40,DMSO,467.6434,467.314792193
S-B-REPO1_2025-004-1,O16,BRD-K91315211-300-15-9,2.09116,2091.16,10.0,10000.0,0.04,40,DMSO,209.116,136.100048394
S-B-REPO1_2025-004-1,O17,BRD-K62779383-001-14-9,3.846377,3846.377,10.0,10000.0,0.04,40,DMSO,384.6377,384.33921603
S-B-REPO1_2025-004-1,O18,BRD-K77641333-003-30-9,2.102744,2102.744,10.0,10000.0,0.04,40,DMSO,210.2744,210.115698458
S-B-REPO1_2025-004-1,O19,BRD-A55962179-001-40-9,3.45416,3454.16,10.0,10000.0,0.04,40,DMSO,345.416,345.114712179
S-B-REPO1_2025-004-1,O20,BRD-K91740057-001-21-9,2.122439,2122.439,10.0,10000.0,0.04,40,DMSO,212.2439,212.083729628
S-B-REPO1_2025-004-1,O21,BRD-K19687926-001-16-9,5.81058,5810.58,10.0,10000.0,0.04,40,DMSO,581.058,580.134731942
S-B-REPO1_2025-004-1,O22,BRD-A42759514-001-23-9,2.19626,2196.26,10.0,10000.0,0.04,40,DMSO,219.626,219.041068908
S-B-REPO1_2025-004-1,O23,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,O24,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,P01,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,P02,,,,,,0.04,40,DMSO,,
S-B-REPO1_2025-004-1,P03,BRD-A13188892-066-21-5,5.47581,5475.81,10.0,10000.0,0.04,40,DMSO,547.581,451.185568935
S-B-REPO1_2025-004-1,P04,BRD-K00003362-066-03-9,6.7983,6798.3,10.0,10000.0,0.04,40,DMSO,679.83,583.297173315
S-B-REPO1_2025-004-1,P05,BRD-K78010432-001-21-5,3.30744,3307.44,10.0,10000.0,0.04,40,DMSO,330.744,330.007719869
S-B-REPO1_2025-004-1,P06,BRD-K12413266-001-02-1,4.343934,4343.934,10.0,10000.0,0.04,40,DMSO,434.3934,434.121296924
S-B-REPO1_2025-004-1,P07,BRD-K99121711-001-21-9,3.434632,3434.632,10.0,10000.0,0.04,40,DMSO,343.4632,343.225977187
S-B-REPO1_2025-004-1,P08,BRD-K91065602-003-05-5,14.85715,14857.15,10.0,10000.0,0.04,40,DMSO,1485.715,1447.430199787
S-B-REPO1_2025-004-1,P09,BRD-K71487404-001-01-8,4.8496,4849.6,10.0,10000.0,0.04,40,DMSO,484.96,484.182808219
S-B-REPO1_2025-004-1,P10,BRD-K55055802-001-12-9,2.44289,2442.89,10.0,10000.0,0.04,40,DMSO,244.289,244.121177766
S-B-REPO1_2025-004-1,P11,BRD-K54262262-001-12-4,2.002332,2002.332,10.0,10000.0,0.04,40,DMSO,200.2332,200.083729628
S-B-REPO1_2025-004-1,P12,BRD-K00004546-001-01-9,4.32264,4322.64,10.0,10000.0,0.04,40,DMSO,432.264,432.112267209
S-B-REPO1_2025-004-1,P13,BRD-A47598013-004-16-0,4.05304,4053.04,10.0,10000.0,0.04,40,DMSO,405.304,324.163791509
S-B-REPO1_2025-004-1,P14,BRD-K30468934-001-02-9,4.415167,4415.167,10.0,10000.0,0.04,40,DMSO,441.5167,441.215137729
S-B-REPO1_2025-004-1,P15,BRD-K18895904-001-22-9,3.12432,3124.32,10.0,10000.0,0.04,40,DMSO,312.432,312.14086735
S-B-REPO1_2025-004-1,P16,BRD-K39188321-001-14-9,3.924611,3924.611,10.0,10000.0,0.04,40,DMSO,392.4611,392.199902243
S-B-REPO1_2025-004-1,P17,BRD-K00002562-001-02-9,2.36272,2362.72,10.0,10000.0,0.04,40,DMSO,236.272,236.003781522
S-B-REPO1_2025-004-1,P18,BRD-K82143716-001-30-9,1.290925,1290.925,10.0,10000.0,0.04,40,DMSO,129.0925,129.03383997
S-B-REPO1_2025-004-1,P19,BRD-K35240538-001-28-9,3.744706,3744.706,10.0,10000.0,0.04,40,DMSO,374.4706,374.20932407
S-B-REPO1_2025-004-1,P20,BRD-K11905747-300-13-9,4.05271,4052.71,10.0,10000.0,0.04,40,DMSO,405.271,332.158351132
S-B-REPO1_2025-004-1,P21,BRD-K44091963-001-04-9,2.142167,2142.167,10.0,10000.0,0.04,40,DMSO,214.2167,214.062994186
S-B-REPO1_2025-004-1,P22,BRD-K08251020-001-02-8,5.245792,5245.792,10.0,10000.0,0.04,40,DMSO,524.5792,524.272514312
S-B-REPO1_2025-004-1,P23,,,,,,0.0,0,,,
S-B-REPO1_2025-004-1,P24,,,,,,0.04,40,DMSO,,
